['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
78.0 , 4091.28205128 , 4355.38461538 , 3851.79487179 , 4202.56410256 , 4184.61538462 , 4037.43589744 , 4477.43589744 , 4032.82051282 , 4332.82051282 , 4228.71794872 , 4340.0 , 4140.51282051 , 4219.48717949 , 4157.94871795 , 1680.0 , 1744.0 , 22.191 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4108.71794872 , 4356.41025641 , 3843.58974359 , 4194.87179487 , 4178.97435897 , 4087.69230769 , 4494.35897436 , 4036.41025641 , 4343.58974359 , 4230.25641026 , 4347.69230769 , 4142.56410256 , 4233.33333333 , 4160.0 , 1680.0 , 1745.0 , 22.199 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4100.0 , 4357.94871795 , 3847.17948718 , 4199.48717949 , 4180.51282051 , 4132.82051282 , 4470.76923077 , 4032.82051282 , 4342.56410256 , 4232.82051282 , 4352.30769231 , 4143.58974359 , 4230.76923077 , 4155.8974359 , 1681.0 , 1744.0 , 22.207 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4082.05128205 , 4352.30769231 , 3837.94871795 , 4198.46153846 , 4182.05128205 , 4062.05128205 , 4487.69230769 , 4038.97435897 , 4337.94871795 , 4233.33333333 , 4356.92307692 , 4153.33333333 , 4235.8974359 , 4165.12820513 , 1680.0 , 1745.0 , 22.215 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4081.53846154 , 4362.05128205 , 3836.41025641 , 4201.53846154 , 4185.12820513 , 3988.20512821 , 4501.02564103 , 4040.0 , 4341.53846154 , 4231.79487179 , 4355.38461538 , 4149.23076923 , 4234.35897436 , 4168.71794872 , 1680.0 , 1744.0 , 22.223 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4103.07692308 , 4357.43589744 , 3838.46153846 , 4199.48717949 , 4178.97435897 , 4006.66666667 , 4467.69230769 , 4036.92307692 , 4345.12820513 , 4232.30769231 , 4351.79487179 , 4149.23076923 , 4228.20512821 , 4156.41025641 , 1680.0 , 1745.0 , 22.231 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4106.15384615 , 4349.23076923 , 3835.8974359 , 4195.38461538 , 4182.05128205 , 4105.12820513 , 4498.97435897 , 4038.46153846 , 4349.23076923 , 4231.28205128 , 4361.02564103 , 4153.84615385 , 4237.43589744 , 4150.76923077 , 1680.0 , 1744.0 , 22.238 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4113.33333333 , 4360.0 , 3849.23076923 , 4201.53846154 , 4186.66666667 , 4146.66666667 , 4475.8974359 , 4038.97435897 , 4348.20512821 , 4231.28205128 , 4366.66666667 , 4150.76923077 , 4244.1025641 , 4155.38461538 , 1680.0 , 1745.0 , 22.245 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4097.94871795 , 4357.94871795 , 3840.51282051 , 4197.43589744 , 4178.97435897 , 4053.33333333 , 4482.05128205 , 4050.25641026 , 4366.15384615 , 4236.41025641 , 4365.12820513 , 4157.94871795 , 4249.23076923 , 4166.15384615 , 1681.0 , 1744.0 , 22.254 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4062.56410256 , 4355.8974359 , 3837.94871795 , 4202.56410256 , 4183.07692308 , 3966.66666667 , 4508.20512821 , 4041.02564103 , 4371.79487179 , 4232.30769231 , 4355.8974359 , 4154.35897436 , 4243.58974359 , 4160.0 , 1679.0 , 1745.0 , 22.262 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4089.23076923 , 4359.48717949 , 3852.82051282 , 4205.64102564 , 4184.1025641 , 4003.58974359 , 4462.05128205 , 4029.23076923 , 4343.07692308 , 4227.17948718 , 4355.38461538 , 4149.74358974 , 4224.1025641 , 4148.20512821 , 1681.0 , 1744.0 , 22.27 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4118.46153846 , 4355.8974359 , 3855.38461538 , 4196.92307692 , 4181.02564103 , 4098.97435897 , 4492.82051282 , 4044.61538462 , 4345.64102564 , 4231.28205128 , 4352.82051282 , 4157.94871795 , 4231.28205128 , 4153.33333333 , 1680.0 , 1744.0 , 22.277 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4101.53846154 , 4357.43589744 , 3849.74358974 , 4198.97435897 , 4177.94871795 , 4132.30769231 , 4483.58974359 , 4044.61538462 , 4365.64102564 , 4234.87179487 , 4340.0 , 4157.43589744 , 4248.71794872 , 4158.46153846 , 1680.0 , 1745.0 , 22.284 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4089.74358974 , 4357.43589744 , 3838.46153846 , 4198.46153846 , 4180.0 , 4065.12820513 , 4470.76923077 , 4044.61538462 , 4364.1025641 , 4235.38461538 , 4353.33333333 , 4162.05128205 , 4247.17948718 , 4160.51282051 , 1680.0 , 1744.0 , 22.293 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4103.07692308 , 4358.97435897 , 3846.66666667 , 4198.97435897 , 4186.66666667 , 3999.48717949 , 4509.23076923 , 4042.56410256 , 4352.82051282 , 4232.30769231 , 4367.17948718 , 4164.61538462 , 4238.97435897 , 4155.8974359 , 1681.0 , 1745.0 , 22.301 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4108.20512821 , 4358.97435897 , 3847.17948718 , 4198.97435897 , 4177.43589744 , 3998.46153846 , 4471.28205128 , 4036.92307692 , 4356.92307692 , 4234.87179487 , 4385.64102564 , 4162.56410256 , 4234.87179487 , 4146.15384615 , 1680.0 , 1744.0 , 22.309 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4092.82051282 , 4352.30769231 , 3838.97435897 , 4198.46153846 , 4185.64102564 , 4068.20512821 , 4486.15384615 , 4046.66666667 , 4355.8974359 , 4235.8974359 , 4356.92307692 , 4171.79487179 , 4244.1025641 , 4150.76923077 , 1680.0 , 1745.0 , 22.317 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4097.43589744 , 4357.43589744 , 3849.74358974 , 4203.58974359 , 4187.17948718 , 4126.66666667 , 4500.51282051 , 4040.51282051 , 4345.12820513 , 4230.25641026 , 4297.94871795 , 4169.23076923 , 4242.05128205 , 4155.8974359 , 1680.0 , 1744.0 , 22.324 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4101.53846154 , 4360.0 , 3839.48717949 , 4200.0 , 4177.43589744 , 4074.35897436 , 4475.38461538 , 4035.8974359 , 4364.61538462 , 4234.87179487 , 4330.76923077 , 4164.1025641 , 4232.30769231 , 4148.20512821 , 1680.0 , 1745.0 , 22.332 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4090.76923077 , 4355.8974359 , 3835.38461538 , 4196.92307692 , 4187.69230769 , 4024.61538462 , 4498.46153846 , 4042.05128205 , 4347.69230769 , 4235.38461538 , 4382.05128205 , 4171.28205128 , 4244.1025641 , 4146.15384615 , 1680.0 , 1744.0 , 22.34 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4093.84615385 , 4354.87179487 , 3841.53846154 , 4197.43589744 , 4181.02564103 , 4039.48717949 , 4484.61538462 , 4031.28205128 , 4317.43589744 , 4228.20512821 , 4381.02564103 , 4173.84615385 , 4247.69230769 , 4164.1025641 , 1680.0 , 1745.0 , 22.348 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4101.53846154 , 4358.46153846 , 3838.46153846 , 4200.0 , 4186.15384615 , 4065.64102564 , 4484.61538462 , 4035.8974359 , 4353.84615385 , 4232.82051282 , 4353.33333333 , 4172.30769231 , 4245.12820513 , 4156.92307692 , 1681.0 , 1744.0 , 22.356 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4102.05128205 , 4363.58974359 , 3842.05128205 , 4201.02564103 , 4189.74358974 , 4096.92307692 , 4511.28205128 , 4040.51282051 , 4375.8974359 , 4237.43589744 , 4322.05128205 , 4176.41025641 , 4248.71794872 , 4147.17948718 , 1680.0 , 1745.0 , 22.362 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4082.05128205 , 4357.94871795 , 3838.46153846 , 4201.02564103 , 4181.53846154 , 4088.71794872 , 4482.05128205 , 4028.71794872 , 4351.79487179 , 4233.84615385 , 4335.8974359 , 4176.92307692 , 4237.43589744 , 4159.48717949 , 1680.0 , 1745.0 , 22.371 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4070.76923077 , 4354.87179487 , 3838.97435897 , 4203.07692308 , 4189.74358974 , 4045.12820513 , 4480.51282051 , 4034.35897436 , 4331.79487179 , 4229.74358974 , 4360.51282051 , 4160.51282051 , 4235.38461538 , 4143.58974359 , 1681.0 , 1744.0 , 22.379 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4112.30769231 , 4367.69230769 , 3826.15384615 , 4190.76923077 , 4174.87179487 , 4045.12820513 , 4538.97435897 , 4048.20512821 , 4353.33333333 , 4232.82051282 , 4366.66666667 , 4161.53846154 , 4240.0 , 4139.48717949 , 1680.0 , 1745.0 , 22.387 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4103.58974359 , 4365.64102564 , 3840.51282051 , 4207.17948718 , 4184.1025641 , 4082.56410256 , 4490.76923077 , 4032.30769231 , 4360.0 , 4235.38461538 , 4349.23076923 , 4170.25641026 , 4236.41025641 , 4148.71794872 , 1680.0 , 1745.0 , 22.394 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4086.66666667 , 4354.35897436 , 3854.35897436 , 4209.74358974 , 4189.23076923 , 4085.64102564 , 4465.12820513 , 4028.20512821 , 4344.61538462 , 4231.79487179 , 4327.69230769 , 4165.12820513 , 4241.53846154 , 4153.84615385 , 1680.0 , 1745.0 , 22.403 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4133.33333333 , 4363.58974359 , 3818.46153846 , 4183.07692308 , 4170.25641026 , 4078.97435897 , 4543.58974359 , 4044.1025641 , 4352.30769231 , 4232.30769231 , 4337.94871795 , 4167.69230769 , 4244.1025641 , 4169.74358974 , 1664.0 , 1683.0 , 22.41 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4105.64102564 , 4360.51282051 , 3846.15384615 , 4207.69230769 , 4190.25641026 , 4056.92307692 , 4485.64102564 , 4029.74358974 , 4375.38461538 , 4232.30769231 , 4357.94871795 , 4160.51282051 , 4248.20512821 , 4160.0 , 1632.0 , 1708.0 , 22.417 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4076.92307692 , 4352.82051282 , 3852.82051282 , 4207.69230769 , 4184.61538462 , 4038.97435897 , 4481.53846154 , 4029.23076923 , 4393.84615385 , 4231.28205128 , 4364.61538462 , 4154.87179487 , 4251.28205128 , 4149.74358974 , 1703.0 , 1829.0 , 22.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4101.53846154 , 4361.02564103 , 3825.64102564 , 4192.82051282 , 4180.0 , 4082.05128205 , 4528.71794872 , 4038.46153846 , 4385.12820513 , 4231.28205128 , 4351.79487179 , 4162.56410256 , 4241.53846154 , 4142.56410256 , 1730.0 , 1725.0 , 22.433 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4101.02564103 , 4357.43589744 , 3855.8974359 , 4213.33333333 , 4190.76923077 , 4089.74358974 , 4490.76923077 , 4026.15384615 , 4377.94871795 , 4230.25641026 , 4335.8974359 , 4173.33333333 , 4237.94871795 , 4135.8974359 , 1603.0 , 1879.0 , 22.442 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4106.15384615 , 4354.35897436 , 3852.30769231 , 4202.05128205 , 4180.51282051 , 4084.1025641 , 4506.15384615 , 4028.71794872 , 4389.23076923 , 4233.33333333 , 4348.71794872 , 4181.02564103 , 4254.87179487 , 4164.61538462 , 1628.0 , 1843.0 , 22.45 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4101.02564103 , 4354.87179487 , 3840.0 , 4173.33333333 , 4172.30769231 , 4070.25641026 , 4557.43589744 , 4035.8974359 , 4385.64102564 , 4232.30769231 , 4350.25641026 , 4145.12820513 , 4242.56410256 , 4174.87179487 , 1624.0 , 1754.0 , 22.457 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4128.20512821 , 4367.17948718 , 3838.97435897 , 4253.84615385 , 4172.30769231 , 4015.8974359 , 4416.92307692 , 4039.48717949 , 4387.17948718 , 4232.30769231 , 4347.69230769 , 4131.28205128 , 4216.92307692 , 4140.51282051 , 1647.0 , 1735.0 , 22.465 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4133.84615385 , 4358.46153846 , 3790.25641026 , 4329.74358974 , 4187.17948718 , 4021.02564103 , 4555.38461538 , 4022.56410256 , 4382.05128205 , 4232.82051282 , 4363.07692308 , 4162.05128205 , 4237.94871795 , 4130.76923077 , 1683.0 , 1692.0 , 22.473 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4034.87179487 , 4328.20512821 , 3801.02564103 , 4218.97435897 , 4172.82051282 , 4077.43589744 , 4669.74358974 , 4019.48717949 , 4354.87179487 , 4229.74358974 , 4327.69230769 , 4160.51282051 , 4226.66666667 , 4164.61538462 , 1707.0 , 1713.0 , 22.481 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4216.41025641 , 4409.23076923 , 3983.07692308 , 4341.53846154 , 4273.33333333 , 3789.23076923 , 3258.46153846 , 4083.07692308 , 4480.0 , 4234.87179487 , 4358.46153846 , 4196.41025641 , 4284.61538462 , 4208.20512821 , 1707.0 , 1766.0 , 22.489 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4202.56410256 , 4386.66666667 , 3847.69230769 , 4547.17948718 , 4317.94871795 , 3816.92307692 , 3806.66666667 , 4047.69230769 , 4523.58974359 , 4239.48717949 , 4398.97435897 , 4166.15384615 , 4283.07692308 , 4107.69230769 , 1707.0 , 1735.0 , 22.496 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 3836.92307692 , 4278.46153846 , 3666.15384615 , 4349.74358974 , 4181.02564103 , 4172.82051282 , 4912.82051282 , 3977.94871795 , 4333.33333333 , 4229.23076923 , 4322.56410256 , 4116.92307692 , 4138.46153846 , 4108.71794872 , 1698.0 , 1746.0 , 22.504 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 3942.56410256 , 4360.0 , 3927.17948718 , 4114.35897436 , 4175.38461538 , 3925.64102564 , 4237.94871795 , 4038.97435897 , 4371.79487179 , 4228.71794872 , 4323.07692308 , 4189.23076923 , 4179.48717949 , 4222.05128205 , 1695.0 , 1769.0 , 22.512 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 3990.25641026 , 4325.12820513 , 3884.1025641 , 4084.61538462 , 4112.82051282 , 4121.02564103 , 4730.76923077 , 4035.38461538 , 4457.94871795 , 4242.56410256 , 4371.79487179 , 4183.58974359 , 4270.76923077 , 4105.12820513 , 1714.0 , 1760.0 , 22.52 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4020.0 , 4293.84615385 , 3818.46153846 , 4169.23076923 , 4119.48717949 , 4215.38461538 , 4488.71794872 , 4025.64102564 , 4413.84615385 , 4245.12820513 , 4373.84615385 , 4157.94871795 , 4255.8974359 , 4116.41025641 , 1697.0 , 1751.0 , 22.528 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4117.43589744 , 4343.07692308 , 3981.02564103 , 4160.51282051 , 4199.48717949 , 3979.48717949 , 4334.35897436 , 4049.23076923 , 4470.25641026 , 4242.56410256 , 4374.87179487 , 4172.30769231 , 4231.28205128 , 4120.51282051 , 1692.0 , 1757.0 , 22.536 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 3944.1025641 , 4286.66666667 , 3897.94871795 , 4104.1025641 , 4100.0 , 4230.76923077 , 4654.87179487 , 4013.33333333 , 4444.61538462 , 4243.58974359 , 4353.33333333 , 4136.92307692 , 4181.53846154 , 4071.79487179 , 1715.0 , 1750.0 , 22.543 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4106.66666667 , 4342.56410256 , 3953.84615385 , 4193.33333333 , 4158.97435897 , 4048.71794872 , 4127.69230769 , 4053.84615385 , 4434.35897436 , 4245.64102564 , 4370.25641026 , 4157.94871795 , 4214.87179487 , 4218.46153846 , 1701.0 , 1757.0 , 22.551 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4154.35897436 , 4350.76923077 , 3964.61538462 , 4200.0 , 4201.53846154 , 4159.48717949 , 4537.94871795 , 4066.66666667 , 4485.64102564 , 4243.07692308 , 4406.15384615 , 4186.15384615 , 4257.94871795 , 4151.79487179 , 1688.0 , 1759.0 , 22.559 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 3967.69230769 , 4297.94871795 , 3855.38461538 , 4135.8974359 , 4135.8974359 , 4365.64102564 , 4436.92307692 , 4014.35897436 , 4468.20512821 , 4240.51282051 , 4385.12820513 , 4162.05128205 , 4226.15384615 , 4068.71794872 , 1699.0 , 1756.0 , 22.566 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4070.25641026 , 4360.51282051 , 3944.1025641 , 4191.28205128 , 4215.38461538 , 4068.20512821 , 4068.71794872 , 4058.46153846 , 4461.02564103 , 4247.17948718 , 4372.82051282 , 4161.02564103 , 4214.35897436 , 4157.94871795 , 1756.0 , 1699.0 , 22.575 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4137.43589744 , 4370.25641026 , 4004.61538462 , 4218.46153846 , 4237.43589744 , 4071.79487179 , 4491.28205128 , 4072.82051282 , 4482.05128205 , 4243.07692308 , 4402.56410256 , 4182.05128205 , 4237.94871795 , 4153.84615385 , 1717.0 , 1728.0 , 22.582 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4070.25641026 , 4316.92307692 , 3967.17948718 , 4158.97435897 , 4151.28205128 , 4226.15384615 , 4292.82051282 , 4004.61538462 , 4460.0 , 4234.87179487 , 4379.48717949 , 4160.51282051 , 4230.76923077 , 4131.79487179 , 1659.0 , 1751.0 , 22.59 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4212.30769231 , 4385.64102564 , 3965.64102564 , 4254.87179487 , 4235.38461538 , 3997.94871795 , 3854.87179487 , 4048.20512821 , 4460.0 , 4242.05128205 , 4377.94871795 , 4171.28205128 , 4232.82051282 , 4162.05128205 , 1645.0 , 1774.0 , 22.598 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4162.05128205 , 4391.79487179 , 3913.33333333 , 4278.97435897 , 4255.38461538 , 4020.0 , 4671.79487179 , 4071.79487179 , 4469.74358974 , 4244.1025641 , 4393.33333333 , 4181.02564103 , 4241.02564103 , 4143.58974359 , 1651.0 , 1739.0 , 22.606 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 3982.56410256 , 4322.56410256 , 3839.48717949 , 4195.8974359 , 4137.43589744 , 4263.07692308 , 4026.66666667 , 4013.84615385 , 4412.30769231 , 4234.35897436 , 4345.64102564 , 4148.71794872 , 4201.02564103 , 4138.97435897 , 1654.0 , 1715.0 , 22.614 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4225.12820513 , 4412.82051282 , 3964.61538462 , 4297.94871795 , 4253.84615385 , 3863.58974359 , 3410.25641026 , 4062.56410256 , 4461.02564103 , 4238.46153846 , 4361.53846154 , 4167.17948718 , 4209.74358974 , 4191.79487179 , 1666.0 , 1722.0 , 22.622 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4195.8974359 , 4377.43589744 , 3890.25641026 , 4263.58974359 , 4226.66666667 , 3999.48717949 , 4859.48717949 , 4053.84615385 , 4488.71794872 , 4241.53846154 , 4371.28205128 , 4164.61538462 , 4231.28205128 , 4166.66666667 , 1672.0 , 1731.0 , 22.628 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4104.1025641 , 4349.74358974 , 3843.58974359 , 4217.43589744 , 4141.53846154 , 4133.84615385 , 3916.41025641 , 4016.41025641 , 4414.35897436 , 4234.35897436 , 4346.66666667 , 4153.84615385 , 4219.48717949 , 4172.82051282 , 1677.0 , 1731.0 , 22.637 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4184.1025641 , 4413.84615385 , 3977.94871795 , 4267.69230769 , 4240.0 , 3810.25641026 , 3612.82051282 , 4060.51282051 , 4457.94871795 , 4239.48717949 , 4370.25641026 , 4174.87179487 , 4227.17948718 , 4192.82051282 , 1682.0 , 1740.0 , 22.645 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4040.51282051 , 4336.92307692 , 3834.35897436 , 4176.41025641 , 4162.56410256 , 4091.79487179 , 4707.69230769 , 4036.92307692 , 4453.33333333 , 4239.48717949 , 4350.25641026 , 4158.46153846 , 4212.30769231 , 4157.43589744 , 1684.0 , 1743.0 , 22.653 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4137.43589744 , 4354.87179487 , 3838.46153846 , 4164.61538462 , 4105.12820513 , 4057.94871795 , 3617.43589744 , 4032.30769231 , 4416.41025641 , 4235.8974359 , 4338.46153846 , 4151.28205128 , 4208.20512821 , 4177.94871795 , 1685.0 , 1736.0 , 22.661 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4214.35897436 , 4390.25641026 , 3912.30769231 , 4200.51282051 , 4130.25641026 , 3925.64102564 , 3562.05128205 , 4056.41025641 , 4451.79487179 , 4243.58974359 , 4363.07692308 , 4163.58974359 , 4229.74358974 , 4209.23076923 , 1690.0 , 1754.0 , 22.668 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4104.1025641 , 4356.41025641 , 3871.28205128 , 4183.58974359 , 4150.76923077 , 4041.53846154 , 4238.97435897 , 4037.94871795 , 4453.84615385 , 4240.0 , 4361.53846154 , 4166.66666667 , 4232.82051282 , 4194.87179487 , 1689.0 , 1741.0 , 22.676 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4112.30769231 , 4364.61538462 , 3874.35897436 , 4176.92307692 , 4190.25641026 , 3973.33333333 , 3966.66666667 , 4035.8974359 , 4436.92307692 , 4236.41025641 , 4347.69230769 , 4161.53846154 , 4220.0 , 4175.38461538 , 1710.0 , 1712.0 , 22.684 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4077.43589744 , 4361.53846154 , 3815.8974359 , 4170.25641026 , 4167.17948718 , 4035.38461538 , 4075.8974359 , 4031.28205128 , 4420.51282051 , 4235.8974359 , 4338.97435897 , 4156.92307692 , 4208.71794872 , 4175.38461538 , 1716.0 , 1734.0 , 22.692 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4063.58974359 , 4387.17948718 , 3881.02564103 , 4202.56410256 , 4199.48717949 , 4054.35897436 , 3861.53846154 , 4040.51282051 , 4430.25641026 , 4232.82051282 , 4353.33333333 , 4168.20512821 , 4218.97435897 , 4181.02564103 , 1733.0 , 1749.0 , 22.7 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4069.23076923 , 4357.43589744 , 3861.53846154 , 4189.23076923 , 4191.28205128 , 4091.28205128 , 4198.97435897 , 4047.17948718 , 4443.07692308 , 4239.48717949 , 4355.8974359 , 4167.17948718 , 4218.46153846 , 4178.97435897 , 1723.0 , 1744.0 , 22.708 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4017.43589744 , 4296.41025641 , 3761.53846154 , 4142.05128205 , 4123.58974359 , 4123.07692308 , 4984.61538462 , 4018.46153846 , 4418.46153846 , 4242.05128205 , 4340.0 , 4160.0 , 4207.69230769 , 4176.41025641 , 1722.0 , 1746.0 , 22.715 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4091.79487179 , 4367.17948718 , 3855.38461538 , 4186.15384615 , 4179.48717949 , 3991.28205128 , 4394.87179487 , 4038.97435897 , 4432.30769231 , 4236.41025641 , 4347.69230769 , 4162.56410256 , 4217.43589744 , 4174.35897436 , 1721.0 , 1740.0 , 22.723 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4152.30769231 , 4398.46153846 , 3899.48717949 , 4217.43589744 , 4204.61538462 , 4005.64102564 , 4083.07692308 , 4064.61538462 , 4472.30769231 , 4241.53846154 , 4363.07692308 , 4168.71794872 , 4227.17948718 , 4176.41025641 , 1718.0 , 1749.0 , 22.731 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4075.8974359 , 4360.0 , 3856.41025641 , 4189.23076923 , 4172.82051282 , 4060.0 , 4580.51282051 , 4034.35897436 , 4467.17948718 , 4242.56410256 , 4372.82051282 , 4174.35897436 , 4230.76923077 , 4185.12820513 , 1696.0 , 1731.0 , 22.739 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4071.79487179 , 4374.87179487 , 3861.02564103 , 4187.17948718 , 4187.69230769 , 4035.8974359 , 4441.02564103 , 4029.23076923 , 4442.05128205 , 4237.94871795 , 4365.64102564 , 4169.74358974 , 4220.51282051 , 4181.53846154 , 1723.0 , 1721.0 , 22.747 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4124.1025641 , 4356.41025641 , 3873.33333333 , 4175.38461538 , 4190.76923077 , 4065.64102564 , 4442.05128205 , 4046.15384615 , 4445.12820513 , 4242.05128205 , 4349.23076923 , 4168.71794872 , 4208.71794872 , 4180.51282051 , 1720.0 , 1762.0 , 22.754 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4167.17948718 , 4338.46153846 , 3859.48717949 , 4171.79487179 , 4184.1025641 , 4050.76923077 , 4490.76923077 , 4038.97435897 , 4459.48717949 , 4240.51282051 , 4361.53846154 , 4171.79487179 , 4226.66666667 , 4184.1025641 , 1694.0 , 1786.0 , 22.762 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4166.66666667 , 4345.64102564 , 3858.97435897 , 4192.82051282 , 4183.58974359 , 4034.87179487 , 4442.05128205 , 4030.76923077 , 4443.07692308 , 4237.43589744 , 4363.07692308 , 4175.38461538 , 4231.79487179 , 4183.07692308 , 1672.0 , 1731.0 , 22.77 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4097.94871795 , 4324.61538462 , 3898.97435897 , 4212.82051282 , 4201.53846154 , 4049.74358974 , 4480.51282051 , 4040.51282051 , 4432.82051282 , 4238.97435897 , 4356.41025641 , 4180.0 , 4223.07692308 , 4190.76923077 , 1686.0 , 1749.0 , 22.778 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4084.61538462 , 4336.41025641 , 3861.02564103 , 4230.76923077 , 4213.84615385 , 4054.87179487 , 4499.48717949 , 4043.07692308 , 4443.58974359 , 4238.97435897 , 4367.17948718 , 4174.87179487 , 4224.61538462 , 4194.35897436 , 1679.0 , 1737.0 , 22.786 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4124.1025641 , 4362.05128205 , 3851.28205128 , 4218.46153846 , 4195.8974359 , 4045.64102564 , 4479.48717949 , 4031.28205128 , 4450.76923077 , 4242.05128205 , 4365.12820513 , 4175.8974359 , 4225.12820513 , 4197.43589744 , 1670.0 , 1742.0 , 22.794 , 0.0 , 0.0 , 0.0 , 0.0 , 

