['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

68.0 , 4516.41025641 , 3965.12820513 , 4337.43589744 , 4389.74358974 , 4218.97435897 , 4031.79487179 , 4192.30769231 , 4146.66666667 , 4266.66666667 , 4529.23076923 , 4363.07692308 , 3846.66666667 , 4370.25641026 , 4009.74358974 , 1718.0 , 1676.0 , 29.883 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4515.8974359 , 3964.1025641 , 4336.92307692 , 4387.69230769 , 4218.97435897 , 4034.35897436 , 4196.41025641 , 4147.17948718 , 4270.76923077 , 4530.25641026 , 4362.56410256 , 3845.12820513 , 4367.69230769 , 4008.71794872 , 1717.0 , 1677.0 , 29.89 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4515.38461538 , 3962.56410256 , 4340.51282051 , 4387.69230769 , 4214.35897436 , 4034.87179487 , 4200.51282051 , 4154.35897436 , 4267.69230769 , 4529.74358974 , 4363.58974359 , 3845.64102564 , 4371.79487179 , 4011.28205128 , 1717.0 , 1677.0 , 29.898 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4516.41025641 , 3964.1025641 , 4343.07692308 , 4392.30769231 , 4212.30769231 , 4033.84615385 , 4196.41025641 , 4153.33333333 , 4264.1025641 , 4528.71794872 , 4364.1025641 , 3845.64102564 , 4373.84615385 , 4013.33333333 , 1717.0 , 1678.0 , 29.906 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4516.41025641 , 3964.61538462 , 4344.1025641 , 4392.30769231 , 4211.79487179 , 4033.84615385 , 4193.33333333 , 4150.25641026 , 4267.69230769 , 4527.69230769 , 4361.02564103 , 3846.66666667 , 4367.69230769 , 4009.74358974 , 1718.0 , 1680.0 , 29.913 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4515.38461538 , 3963.07692308 , 4343.58974359 , 4387.69230769 , 4212.82051282 , 4033.84615385 , 4195.38461538 , 4152.30769231 , 4268.71794872 , 4528.20512821 , 4361.53846154 , 3846.15384615 , 4366.66666667 , 4007.69230769 , 1717.0 , 1681.0 , 29.921 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4515.38461538 , 3962.56410256 , 4338.46153846 , 4387.69230769 , 4212.82051282 , 4032.30769231 , 4197.43589744 , 4153.33333333 , 4266.66666667 , 4526.66666667 , 4366.15384615 , 3848.71794872 , 4374.35897436 , 4011.79487179 , 1718.0 , 1680.0 , 29.929 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4514.35897436 , 3963.58974359 , 4336.41025641 , 4390.25641026 , 4214.35897436 , 4032.82051282 , 4195.38461538 , 4150.25641026 , 4264.1025641 , 4525.64102564 , 4366.15384615 , 3848.71794872 , 4376.41025641 , 4012.82051282 , 1717.0 , 1681.0 , 29.937 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4513.84615385 , 3963.58974359 , 4340.0 , 4390.25641026 , 4213.84615385 , 4031.79487179 , 4189.74358974 , 4148.71794872 , 4263.58974359 , 4528.20512821 , 4364.1025641 , 3846.15384615 , 4371.28205128 , 4010.76923077 , 1718.0 , 1681.0 , 29.944 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4515.8974359 , 3963.07692308 , 4338.97435897 , 4390.25641026 , 4214.35897436 , 4032.82051282 , 4192.30769231 , 4148.71794872 , 4265.64102564 , 4529.23076923 , 4364.1025641 , 3845.12820513 , 4367.69230769 , 4009.74358974 , 1718.0 , 1682.0 , 29.952 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4514.87179487 , 3964.1025641 , 4337.94871795 , 4389.74358974 , 4213.33333333 , 4031.28205128 , 4195.38461538 , 4149.74358974 , 4268.20512821 , 4529.23076923 , 4364.61538462 , 3848.20512821 , 4374.87179487 , 4013.33333333 , 1719.0 , 1681.0 , 29.96 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4513.33333333 , 3965.12820513 , 4342.05128205 , 4388.71794872 , 4218.46153846 , 4031.28205128 , 4196.41025641 , 4150.25641026 , 4266.66666667 , 4528.71794872 , 4361.53846154 , 3845.64102564 , 4378.97435897 , 4014.35897436 , 1718.0 , 1682.0 , 29.969 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4515.38461538 , 3963.58974359 , 4343.07692308 , 4388.71794872 , 4216.92307692 , 4030.76923077 , 4193.84615385 , 4151.28205128 , 4263.58974359 , 4528.20512821 , 4364.1025641 , 3847.69230769 , 4375.8974359 , 4012.82051282 , 1719.0 , 1682.0 , 29.976 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4516.41025641 , 3963.58974359 , 4337.94871795 , 4390.25641026 , 4212.82051282 , 4032.30769231 , 4193.84615385 , 4149.74358974 , 4264.61538462 , 4527.17948718 , 4365.64102564 , 3852.82051282 , 4369.23076923 , 4011.28205128 , 1717.0 , 1681.0 , 29.984 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4513.33333333 , 3965.12820513 , 4341.02564103 , 4391.79487179 , 4214.35897436 , 4031.28205128 , 4194.35897436 , 4148.20512821 , 4268.71794872 , 4526.15384615 , 4363.07692308 , 3848.71794872 , 4373.84615385 , 4013.33333333 , 1717.0 , 1682.0 , 29.991 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4511.28205128 , 3969.23076923 , 4342.05128205 , 4391.28205128 , 4221.02564103 , 4031.79487179 , 4195.8974359 , 4148.20512821 , 4269.23076923 , 4525.64102564 , 4361.02564103 , 3839.48717949 , 4377.94871795 , 4012.30769231 , 1717.0 , 1680.0 , 30.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4514.87179487 , 3967.69230769 , 4336.41025641 , 4389.74358974 , 4216.92307692 , 4034.35897436 , 4194.87179487 , 4149.74358974 , 4269.23076923 , 4526.66666667 , 4362.05128205 , 3844.61538462 , 4375.38461538 , 4011.79487179 , 1716.0 , 1681.0 , 30.008 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4517.43589744 , 3965.12820513 , 4337.43589744 , 4390.25641026 , 4210.76923077 , 4035.38461538 , 4198.97435897 , 4148.20512821 , 4268.71794872 , 4527.69230769 , 4362.05128205 , 3850.76923077 , 4371.79487179 , 4010.25641026 , 1716.0 , 1680.0 , 30.016 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4514.35897436 , 3964.1025641 , 4339.48717949 , 4389.23076923 , 4212.30769231 , 4033.33333333 , 4199.48717949 , 4149.23076923 , 4268.71794872 , 4526.66666667 , 4363.58974359 , 3849.74358974 , 4373.33333333 , 4010.76923077 , 1715.0 , 1679.0 , 30.023 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4513.33333333 , 3965.12820513 , 4336.92307692 , 4386.15384615 , 4218.46153846 , 4035.8974359 , 4194.87179487 , 4152.82051282 , 4268.20512821 , 4525.12820513 , 4362.05128205 , 3845.12820513 , 4373.33333333 , 4013.33333333 , 1714.0 , 1678.0 , 30.03 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4515.38461538 , 3965.12820513 , 4338.97435897 , 4387.17948718 , 4217.43589744 , 4035.8974359 , 4194.35897436 , 4151.79487179 , 4267.69230769 , 4525.64102564 , 4357.94871795 , 3845.12820513 , 4373.33333333 , 4014.35897436 , 1714.0 , 1678.0 , 30.039 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4515.8974359 , 3965.12820513 , 4340.0 , 4390.25641026 , 4208.71794872 , 4031.79487179 , 4194.87179487 , 4150.25641026 , 4267.17948718 , 4527.69230769 , 4361.02564103 , 3851.28205128 , 4372.82051282 , 4013.33333333 , 1715.0 , 1677.0 , 30.047 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4515.8974359 , 3965.64102564 , 4335.8974359 , 4390.76923077 , 4208.71794872 , 4032.30769231 , 4195.38461538 , 4149.23076923 , 4266.66666667 , 4528.71794872 , 4364.61538462 , 3854.35897436 , 4369.23076923 , 4012.82051282 , 1712.0 , 1677.0 , 30.055 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4515.8974359 , 3963.58974359 , 4336.92307692 , 4390.25641026 , 4213.84615385 , 4033.84615385 , 4194.35897436 , 4150.25641026 , 4266.15384615 , 4527.17948718 , 4363.58974359 , 3849.74358974 , 4370.25641026 , 4013.33333333 , 1713.0 , 1677.0 , 30.063 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4516.41025641 , 3962.56410256 , 4341.02564103 , 4390.76923077 , 4215.38461538 , 4033.33333333 , 4197.43589744 , 4152.30769231 , 4264.61538462 , 4526.66666667 , 4361.02564103 , 3843.07692308 , 4373.84615385 , 4010.76923077 , 1711.0 , 1676.0 , 30.071 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4516.41025641 , 3962.56410256 , 4340.0 , 4390.76923077 , 4211.28205128 , 4032.82051282 , 4197.43589744 , 4151.79487179 , 4265.64102564 , 4527.69230769 , 4363.58974359 , 3848.71794872 , 4371.79487179 , 4009.74358974 , 1711.0 , 1678.0 , 30.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4515.38461538 , 3964.1025641 , 4337.43589744 , 4389.74358974 , 4210.76923077 , 4032.82051282 , 4196.92307692 , 4148.71794872 , 4266.66666667 , 4527.69230769 , 4366.15384615 , 3851.79487179 , 4365.64102564 , 4008.71794872 , 1711.0 , 1676.0 , 30.085 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4514.87179487 , 3965.12820513 , 4340.51282051 , 4389.23076923 , 4212.30769231 , 4029.23076923 , 4197.94871795 , 4150.25641026 , 4269.23076923 , 4528.20512821 , 4364.1025641 , 3847.17948718 , 4371.28205128 , 4008.20512821 , 1710.0 , 1677.0 , 30.094 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4516.92307692 , 3966.15384615 , 4341.53846154 , 4388.71794872 , 4219.48717949 , 4033.33333333 , 4198.97435897 , 4152.82051282 , 4270.25641026 , 4529.23076923 , 4358.46153846 , 3840.0 , 4376.92307692 , 4006.66666667 , 1711.0 , 1676.0 , 30.102 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4515.8974359 , 3965.12820513 , 4341.53846154 , 4389.23076923 , 4217.94871795 , 4034.35897436 , 4193.33333333 , 4151.28205128 , 4267.17948718 , 4528.71794872 , 4362.56410256 , 3843.58974359 , 4375.38461538 , 4011.79487179 , 1710.0 , 1675.0 , 30.11 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4513.33333333 , 3965.12820513 , 4340.51282051 , 4389.74358974 , 4215.38461538 , 4030.76923077 , 4191.28205128 , 4148.71794872 , 4264.61538462 , 4527.17948718 , 4364.61538462 , 3847.69230769 , 4371.79487179 , 4014.35897436 , 1710.0 , 1676.0 , 30.117 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4514.35897436 , 3963.58974359 , 4337.94871795 , 4390.25641026 , 4215.8974359 , 4030.76923077 , 4191.28205128 , 4148.20512821 , 4265.12820513 , 4529.74358974 , 4361.53846154 , 3848.71794872 , 4374.87179487 , 4013.84615385 , 1709.0 , 1675.0 , 30.125 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4514.87179487 , 3963.58974359 , 4333.33333333 , 4389.74358974 , 4217.94871795 , 4033.33333333 , 4190.25641026 , 4149.74358974 , 4265.64102564 , 4529.23076923 , 4363.07692308 , 3848.20512821 , 4374.87179487 , 4011.79487179 , 1709.0 , 1674.0 , 30.132 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4514.87179487 , 3965.64102564 , 4336.41025641 , 4390.25641026 , 4213.33333333 , 4031.28205128 , 4191.28205128 , 4151.79487179 , 4268.20512821 , 4526.15384615 , 4367.17948718 , 3851.28205128 , 4374.87179487 , 4011.79487179 , 1709.0 , 1673.0 , 30.14 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4513.84615385 , 3965.64102564 , 4340.51282051 , 4391.79487179 , 4212.30769231 , 4030.25641026 , 4194.35897436 , 4149.23076923 , 4267.17948718 , 4526.15384615 , 4365.64102564 , 3852.30769231 , 4374.87179487 , 4012.30769231 , 1711.0 , 1672.0 , 30.149 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4511.28205128 , 3963.07692308 , 4337.94871795 , 4389.23076923 , 4213.33333333 , 4030.76923077 , 4190.76923077 , 4147.17948718 , 4266.15384615 , 4528.20512821 , 4365.12820513 , 3848.20512821 , 4371.79487179 , 4012.30769231 , 1711.0 , 1671.0 , 30.157 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4513.84615385 , 3963.58974359 , 4340.0 , 4388.71794872 , 4214.35897436 , 4032.30769231 , 4191.79487179 , 4148.71794872 , 4268.71794872 , 4527.69230769 , 4364.1025641 , 3843.07692308 , 4375.38461538 , 4009.23076923 , 1712.0 , 1674.0 , 30.164 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4517.94871795 , 3965.64102564 , 4344.61538462 , 4392.82051282 , 4214.35897436 , 4032.30769231 , 4197.43589744 , 4149.74358974 , 4268.71794872 , 4527.17948718 , 4360.51282051 , 3841.02564103 , 4376.92307692 , 4008.71794872 , 1714.0 , 1675.0 , 30.172 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4511.79487179 , 3963.07692308 , 4342.56410256 , 4393.33333333 , 4211.79487179 , 4031.28205128 , 4192.82051282 , 4150.76923077 , 4265.64102564 , 4527.69230769 , 4359.48717949 , 3842.56410256 , 4370.76923077 , 4012.82051282 , 1715.0 , 1679.0 , 30.179 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4518.97435897 , 3961.02564103 , 4336.92307692 , 4389.74358974 , 4213.84615385 , 4032.82051282 , 4186.15384615 , 4151.28205128 , 4265.64102564 , 4527.17948718 , 4357.43589744 , 3843.58974359 , 4369.23076923 , 4004.1025641 , 1718.0 , 1679.0 , 30.187 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4544.61538462 , 3962.56410256 , 4334.35897436 , 4389.23076923 , 4214.87179487 , 4029.74358974 , 4186.15384615 , 4150.25641026 , 4266.15384615 , 4526.66666667 , 4358.97435897 , 3846.66666667 , 4373.84615385 , 3987.17948718 , 1719.0 , 1680.0 , 30.195 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4551.28205128 , 3965.12820513 , 4334.35897436 , 4387.69230769 , 4216.41025641 , 4029.74358974 , 4189.74358974 , 4147.69230769 , 4265.12820513 , 4527.17948718 , 4364.61538462 , 3848.71794872 , 4371.79487179 , 3984.1025641 , 1721.0 , 1684.0 , 30.202 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4534.35897436 , 3964.1025641 , 4335.8974359 , 4386.66666667 , 4216.92307692 , 4031.79487179 , 4191.79487179 , 4149.23076923 , 4267.17948718 , 4527.69230769 , 4364.61538462 , 3850.76923077 , 4370.25641026 , 3994.35897436 , 1724.0 , 1686.0 , 30.21 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4518.46153846 , 3963.07692308 , 4336.92307692 , 4387.69230769 , 4217.94871795 , 4033.33333333 , 4196.92307692 , 4151.79487179 , 4267.69230769 , 4528.20512821 , 4360.51282051 , 3848.20512821 , 4370.25641026 , 4005.64102564 , 1727.0 , 1690.0 , 30.218 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4511.79487179 , 3964.1025641 , 4337.94871795 , 4387.69230769 , 4216.92307692 , 4034.35897436 , 4195.8974359 , 4152.30769231 , 4267.17948718 , 4529.23076923 , 4362.05128205 , 3846.66666667 , 4371.79487179 , 4014.87179487 , 1727.0 , 1692.0 , 30.226 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4514.87179487 , 3966.15384615 , 4341.02564103 , 4386.15384615 , 4217.94871795 , 4037.94871795 , 4196.41025641 , 4149.74358974 , 4268.71794872 , 4530.25641026 , 4361.02564103 , 3843.07692308 , 4371.79487179 , 4009.23076923 , 1728.0 , 1696.0 , 30.235 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4521.53846154 , 3965.64102564 , 4343.07692308 , 4387.17948718 , 4214.35897436 , 4034.87179487 , 4198.97435897 , 4150.25641026 , 4270.25641026 , 4528.20512821 , 4361.02564103 , 3843.58974359 , 4372.30769231 , 4005.12820513 , 1729.0 , 1697.0 , 30.242 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4518.46153846 , 3965.12820513 , 4339.48717949 , 4388.20512821 , 4214.35897436 , 4034.35897436 , 4199.48717949 , 4151.28205128 , 4266.66666667 , 4526.66666667 , 4363.58974359 , 3844.1025641 , 4369.74358974 , 4010.25641026 , 1731.0 , 1700.0 , 30.249 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4511.79487179 , 3965.64102564 , 4337.43589744 , 4386.15384615 , 4213.84615385 , 4037.94871795 , 4195.38461538 , 4151.79487179 , 4267.69230769 , 4529.74358974 , 4364.61538462 , 3847.17948718 , 4372.30769231 , 4018.97435897 , 1731.0 , 1700.0 , 30.257 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4507.69230769 , 3967.69230769 , 4336.92307692 , 4385.12820513 , 4212.30769231 , 4039.48717949 , 4192.82051282 , 4150.25641026 , 4270.76923077 , 4529.74358974 , 4363.58974359 , 3849.23076923 , 4371.28205128 , 4020.0 , 1730.0 , 1703.0 , 30.265 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4506.15384615 , 3968.71794872 , 4336.92307692 , 4385.64102564 , 4211.28205128 , 4034.87179487 , 4191.79487179 , 4147.69230769 , 4268.20512821 , 4526.66666667 , 4364.61538462 , 3850.25641026 , 4370.25641026 , 4019.48717949 , 1732.0 , 1703.0 , 30.273 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4510.25641026 , 3969.74358974 , 4338.97435897 , 4389.74358974 , 4213.84615385 , 4033.84615385 , 4193.33333333 , 4148.20512821 , 4264.1025641 , 4526.15384615 , 4363.58974359 , 3847.69230769 , 4371.79487179 , 4016.41025641 , 1729.0 , 1703.0 , 30.281 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4517.94871795 , 3967.69230769 , 4343.58974359 , 4390.76923077 , 4214.35897436 , 4035.38461538 , 4191.79487179 , 4150.76923077 , 4265.12820513 , 4528.71794872 , 4362.56410256 , 3844.1025641 , 4372.30769231 , 4010.25641026 , 1727.0 , 1702.0 , 30.288 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4522.56410256 , 3965.12820513 , 4343.58974359 , 4388.71794872 , 4213.84615385 , 4033.84615385 , 4190.76923077 , 4151.79487179 , 4268.71794872 , 4529.23076923 , 4364.61538462 , 3844.61538462 , 4371.28205128 , 4006.15384615 , 1727.0 , 1700.0 , 30.296 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4521.53846154 , 3967.69230769 , 4337.94871795 , 4388.71794872 , 4214.87179487 , 4032.82051282 , 4195.8974359 , 4149.74358974 , 4266.66666667 , 4529.23076923 , 4365.12820513 , 3847.69230769 , 4370.25641026 , 4004.61538462 , 1727.0 , 1698.0 , 30.304 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4517.94871795 , 3969.23076923 , 4332.82051282 , 4390.25641026 , 4212.82051282 , 4032.82051282 , 4197.94871795 , 4149.23076923 , 4264.1025641 , 4528.71794872 , 4364.61538462 , 3853.33333333 , 4371.79487179 , 4010.76923077 , 1727.0 , 1695.0 , 30.312 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4515.38461538 , 3968.71794872 , 4331.28205128 , 4390.76923077 , 4212.82051282 , 4034.35897436 , 4194.87179487 , 4151.28205128 , 4265.12820513 , 4526.15384615 , 4364.61538462 , 3854.87179487 , 4373.33333333 , 4014.35897436 , 1727.0 , 1694.0 , 30.32 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4513.33333333 , 3969.74358974 , 4332.82051282 , 4391.79487179 , 4212.30769231 , 4031.79487179 , 4192.82051282 , 4153.84615385 , 4268.20512821 , 4525.64102564 , 4367.17948718 , 3855.8974359 , 4376.41025641 , 4013.84615385 , 1727.0 , 1691.0 , 30.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4514.35897436 , 3970.25641026 , 4334.87179487 , 4394.35897436 , 4213.33333333 , 4033.33333333 , 4195.8974359 , 4149.74358974 , 4265.64102564 , 4527.17948718 , 4366.15384615 , 3854.87179487 , 4374.87179487 , 4010.25641026 , 1727.0 , 1689.0 , 30.335 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4523.58974359 , 3965.12820513 , 4335.38461538 , 4391.79487179 , 4210.76923077 , 4033.33333333 , 4196.41025641 , 4149.23076923 , 4264.1025641 , 4526.66666667 , 4365.12820513 , 3858.46153846 , 4373.84615385 , 4006.15384615 , 1728.0 , 1686.0 , 30.343 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4526.15384615 , 3964.1025641 , 4331.28205128 , 4388.71794872 , 4214.35897436 , 4034.87179487 , 4199.48717949 , 4153.84615385 , 4267.17948718 , 4525.64102564 , 4365.12820513 , 3858.97435897 , 4371.79487179 , 4003.07692308 , 1730.0 , 1686.0 , 30.351 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4517.43589744 , 3966.15384615 , 4330.76923077 , 4389.74358974 , 4214.35897436 , 4033.33333333 , 4198.97435897 , 4154.87179487 , 4267.69230769 , 4527.69230769 , 4368.20512821 , 3862.05128205 , 4374.35897436 , 4006.15384615 , 1731.0 , 1686.0 , 30.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4508.20512821 , 3968.71794872 , 4334.35897436 , 4391.28205128 , 4215.38461538 , 4031.28205128 , 4198.46153846 , 4149.74358974 , 4266.15384615 , 4529.74358974 , 4368.20512821 , 3857.94871795 , 4371.28205128 , 4013.84615385 , 1732.0 , 1687.0 , 30.367 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4501.02564103 , 3967.17948718 , 4339.48717949 , 4390.25641026 , 4214.87179487 , 4032.82051282 , 4196.92307692 , 4149.23076923 , 4266.66666667 , 4528.71794872 , 4366.66666667 , 3849.74358974 , 4368.71794872 , 4025.12820513 , 1731.0 , 1688.0 , 30.374 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4497.43589744 , 3966.15384615 , 4343.58974359 , 4390.25641026 , 4215.38461538 , 4034.35897436 , 4196.92307692 , 4151.28205128 , 4266.15384615 , 4526.15384615 , 4365.12820513 , 3845.64102564 , 4370.76923077 , 4030.76923077 , 1731.0 , 1689.0 , 30.382 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4504.61538462 , 3964.61538462 , 4342.56410256 , 4389.74358974 , 4213.33333333 , 4030.76923077 , 4196.41025641 , 4152.30769231 , 4266.66666667 , 4526.15384615 , 4366.15384615 , 3847.17948718 , 4371.79487179 , 4025.64102564 , 1730.0 , 1690.0 , 30.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4515.8974359 , 3964.1025641 , 4337.43589744 , 4388.71794872 , 4213.84615385 , 4031.28205128 , 4196.92307692 , 4151.28205128 , 4267.69230769 , 4526.15384615 , 4363.58974359 , 3848.20512821 , 4368.20512821 , 4013.33333333 , 1731.0 , 1693.0 , 30.398 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4520.51282051 , 3965.12820513 , 4337.43589744 , 4388.71794872 , 4215.38461538 , 4034.87179487 , 4194.35897436 , 4150.25641026 , 4267.69230769 , 4526.15384615 , 4360.51282051 , 3849.23076923 , 4370.25641026 , 4008.20512821 , 1730.0 , 1693.0 , 30.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4514.35897436 , 3967.17948718 , 4339.48717949 , 4389.23076923 , 4213.84615385 , 4034.87179487 , 4194.35897436 , 4151.28205128 , 4267.17948718 , 4527.69230769 , 4362.05128205 , 3849.74358974 , 4373.33333333 , 4013.33333333 , 1729.0 , 1694.0 , 30.414 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4504.61538462 , 3964.61538462 , 4338.97435897 , 4390.25641026 , 4212.82051282 , 4034.35897436 , 4195.38461538 , 4151.28205128 , 4267.17948718 , 4528.71794872 , 4364.61538462 , 3848.71794872 , 4371.79487179 , 4022.05128205 , 1730.0 , 1695.0 , 30.421 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4501.53846154 , 3963.07692308 , 4339.48717949 , 4391.79487179 , 4215.38461538 , 4033.84615385 , 4195.8974359 , 4149.23076923 , 4266.66666667 , 4527.69230769 , 4363.58974359 , 3846.15384615 , 4372.30769231 , 4025.12820513 , 1728.0 , 1694.0 , 30.429 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4507.17948718 , 3967.17948718 , 4342.56410256 , 4388.20512821 , 4217.94871795 , 4033.33333333 , 4198.46153846 , 4147.17948718 , 4267.17948718 , 4526.66666667 , 4362.05128205 , 3844.61538462 , 4372.30769231 , 4018.97435897 , 1727.0 , 1695.0 , 30.437 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4515.8974359 , 3968.20512821 , 4342.56410256 , 4385.64102564 , 4215.38461538 , 4034.35897436 , 4197.43589744 , 4150.25641026 , 4267.17948718 , 4526.66666667 , 4362.56410256 , 3847.17948718 , 4370.76923077 , 4010.25641026 , 1726.0 , 1692.0 , 30.445 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4520.51282051 , 3965.64102564 , 4341.53846154 , 4387.69230769 , 4215.8974359 , 4035.38461538 , 4198.46153846 , 4152.30769231 , 4266.66666667 , 4526.15384615 , 4362.56410256 , 3849.74358974 , 4369.74358974 , 4005.12820513 , 1724.0 , 1692.0 , 30.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4514.35897436 , 3963.58974359 , 4340.51282051 , 4388.20512821 , 4215.38461538 , 4031.28205128 , 4197.94871795 , 4151.28205128 , 4267.69230769 , 4527.17948718 , 4364.61538462 , 3853.33333333 , 4370.25641026 , 4011.28205128 , 1724.0 , 1690.0 , 30.461 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4505.64102564 , 3963.58974359 , 4336.41025641 , 4388.71794872 , 4213.84615385 , 4032.82051282 , 4198.46153846 , 4150.25641026 , 4266.66666667 , 4527.17948718 , 4365.64102564 , 3852.82051282 , 4369.23076923 , 4018.97435897 , 1724.0 , 1689.0 , 30.468 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4507.17948718 , 3963.58974359 , 4333.84615385 , 4390.25641026 , 4212.30769231 , 4033.33333333 , 4197.94871795 , 4152.30769231 , 4266.66666667 , 4527.17948718 , 4366.66666667 , 3852.82051282 , 4373.33333333 , 4019.48717949 , 1724.0 , 1686.0 , 30.477 , 0.0 , 0.0 , 0.0 , 0.0 , 

